_id,date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
1,#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,""
4140,2014-03-15,Poultry - Retail,KG,"meat, fish and eggs",145.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4141,2014-04-15,Poultry - Retail,KG,"meat, fish and eggs",149.16,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4142,2014-05-15,Poultry - Retail,KG,"meat, fish and eggs",150.62,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4143,2014-06-15,Poultry - Retail,KG,"meat, fish and eggs",143.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4144,2014-07-15,Poultry - Retail,KG,"meat, fish and eggs",146.56,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4145,2014-08-15,Poultry - Retail,KG,"meat, fish and eggs",131.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4146,2014-09-15,Poultry - Retail,KG,"meat, fish and eggs",114.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4147,2014-10-15,Poultry - Retail,KG,"meat, fish and eggs",109.96,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4148,2014-11-15,Poultry - Retail,KG,"meat, fish and eggs",125.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4149,2014-12-15,Poultry - Retail,KG,"meat, fish and eggs",143.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4150,2015-01-15,Poultry - Retail,KG,"meat, fish and eggs",105.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4151,2015-02-15,Poultry - Retail,KG,"meat, fish and eggs",138.76,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4152,2015-03-15,Poultry - Retail,KG,"meat, fish and eggs",105.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4153,2015-04-15,Poultry - Retail,KG,"meat, fish and eggs",127.76,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4154,2015-05-15,Poultry - Retail,KG,"meat, fish and eggs",154.86,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4155,2015-06-15,Poultry - Retail,KG,"meat, fish and eggs",164.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4156,2015-07-15,Poultry - Retail,KG,"meat, fish and eggs",164.96,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4157,2015-08-15,Poultry - Retail,KG,"meat, fish and eggs",132.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4158,2015-09-15,Poultry - Retail,KG,"meat, fish and eggs",106.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4159,2015-10-15,Poultry - Retail,KG,"meat, fish and eggs",96.76,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4160,2015-11-15,Poultry - Retail,KG,"meat, fish and eggs",120.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4161,2015-12-15,Poultry - Retail,KG,"meat, fish and eggs",133.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4162,2016-01-15,Poultry - Retail,KG,"meat, fish and eggs",122.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4163,2016-02-15,Poultry - Retail,KG,"meat, fish and eggs",104.86,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4164,2016-03-15,Poultry - Retail,KG,"meat, fish and eggs",145.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4165,2016-04-15,Poultry - Retail,KG,"meat, fish and eggs",167.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4166,2016-05-15,Poultry - Retail,KG,"meat, fish and eggs",159.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4167,2016-06-15,Poultry - Retail,KG,"meat, fish and eggs",143.96,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4168,2016-07-15,Poultry - Retail,KG,"meat, fish and eggs",126.96,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4169,2016-08-15,Poultry - Retail,KG,"meat, fish and eggs",114.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4170,2016-09-15,Poultry - Retail,KG,"meat, fish and eggs",102.36,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4171,2016-10-15,Poultry - Retail,KG,"meat, fish and eggs",140.61,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4172,2016-11-15,Poultry - Retail,KG,"meat, fish and eggs",125.86,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4173,2016-12-15,Poultry - Retail,KG,"meat, fish and eggs",108.96,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4174,2017-01-15,Poultry - Retail,KG,"meat, fish and eggs",105.11,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4175,2017-02-15,Poultry - Retail,KG,"meat, fish and eggs",119.68,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4176,2017-03-15,Poultry - Retail,KG,"meat, fish and eggs",155.6,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4177,2017-04-15,Poultry - Retail,KG,"meat, fish and eggs",154.25,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4178,2017-05-15,Poultry - Retail,KG,"meat, fish and eggs",141.75,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4179,2017-06-15,Poultry - Retail,KG,"meat, fish and eggs",133.6,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4180,2017-07-15,Poultry - Retail,KG,"meat, fish and eggs",133.0,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4181,2017-08-15,Poultry - Retail,KG,"meat, fish and eggs",113.6,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4182,2017-09-15,Poultry - Retail,KG,"meat, fish and eggs",94.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4183,2017-10-15,Poultry - Retail,KG,"meat, fish and eggs",107.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4184,2017-11-15,Poultry - Retail,KG,"meat, fish and eggs",116.6,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4185,2017-12-15,Poultry - Retail,KG,"meat, fish and eggs",155.75,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4186,2018-01-15,Poultry - Retail,KG,"meat, fish and eggs",162.25,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4187,2018-02-15,Poultry - Retail,KG,"meat, fish and eggs",150.0,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4188,2018-03-15,Poultry - Retail,KG,"meat, fish and eggs",158.4,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4189,2018-04-15,Poultry - Retail,KG,"meat, fish and eggs",159.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4190,2018-05-15,Poultry - Retail,KG,"meat, fish and eggs",181.25,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4191,2018-06-15,Poultry - Retail,KG,"meat, fish and eggs",179.0,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4192,2018-07-15,Poultry - Retail,KG,"meat, fish and eggs",147.75,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4193,2018-08-15,Poultry - Retail,KG,"meat, fish and eggs",104.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4194,2018-09-15,Poultry - Retail,KG,"meat, fish and eggs",101.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4195,2018-10-15,Poultry - Retail,KG,"meat, fish and eggs",138.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4196,2018-11-15,Poultry - Retail,KG,"meat, fish and eggs",172.2,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4197,2018-12-15,Poultry - Retail,KG,"meat, fish and eggs",159.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4198,2019-01-15,Poultry - Retail,KG,"meat, fish and eggs",172.2,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4199,2019-02-15,Poultry - Retail,KG,"meat, fish and eggs",145.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4200,2019-03-15,Poultry - Retail,KG,"meat, fish and eggs",159.75,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4201,2019-04-15,Poultry - Retail,KG,"meat, fish and eggs",177.75,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4202,2019-05-15,Poultry - Retail,KG,"meat, fish and eggs",169.8,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4203,2019-06-15,Poultry - Retail,KG,"meat, fish and eggs",149.42,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4204,2019-07-15,Poultry - Retail,KG,"meat, fish and eggs",136.56,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4205,2019-08-15,Poultry - Retail,KG,"meat, fish and eggs",163.29,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4206,2019-09-15,Poultry - Retail,KG,"meat, fish and eggs",181.5,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4207,2019-10-15,Poultry - Retail,KG,"meat, fish and eggs",153.0,PKR,Pakistan,Punjab,2276,Lahore,291,138,15,5,2,291_138_15_5,""
4208,2014-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4209,2015-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4210,2015-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4211,2015-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4212,2015-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4213,2015-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4214,2015-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4215,2015-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4216,2015-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4217,2015-09-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4218,2015-10-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4219,2015-11-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4220,2015-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4221,2016-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4222,2016-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4223,2016-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4224,2016-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4225,2016-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4226,2016-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4227,2016-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4228,2016-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4229,2016-09-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4230,2016-10-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4231,2016-11-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4232,2016-12-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4233,2017-01-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4234,2017-02-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4235,2017-03-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4236,2017-04-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4237,2017-05-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4238,2017-06-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4239,2017-07-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4240,2017-08-15,Salt - Retail,KG,miscellaneous food,10.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4241,2017-09-15,Salt - Retail,KG,miscellaneous food,13.75,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4242,2017-10-15,Salt - Retail,KG,miscellaneous food,15.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4243,2017-11-15,Salt - Retail,KG,miscellaneous food,15.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4244,2017-12-15,Salt - Retail,KG,miscellaneous food,16.5,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4245,2018-01-15,Salt - Retail,KG,miscellaneous food,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4246,2018-02-15,Salt - Retail,KG,miscellaneous food,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4247,2018-03-15,Salt - Retail,KG,miscellaneous food,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4248,2018-04-15,Salt - Retail,KG,miscellaneous food,17.0,PKR,Pakistan,Punjab,2276,Lahore,291,185,15,5,7,291_185_15_5,""
4249,2014-01-15,Fuel (diesel) - Retail,L,non-food,117.11,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4250,2014-02-15,Fuel (diesel) - Retail,L,non-food,117.11,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4251,2014-03-15,Fuel (diesel) - Retail,L,non-food,117.11,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4252,2014-04-15,Fuel (diesel) - Retail,L,non-food,114.21,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4253,2014-05-15,Fuel (diesel) - Retail,L,non-food,109.7,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4254,2014-06-15,Fuel (diesel) - Retail,L,non-food,109.7,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4255,2014-07-15,Fuel (diesel) - Retail,L,non-food,109.7,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4256,2014-08-15,Fuel (diesel) - Retail,L,non-food,109.7,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4257,2014-09-15,Fuel (diesel) - Retail,L,non-food,108.7,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4258,2014-10-15,Fuel (diesel) - Retail,L,non-food,107.75,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4259,2014-11-15,Fuel (diesel) - Retail,L,non-food,101.57,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4260,2014-12-15,Fuel (diesel) - Retail,L,non-food,94.45,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4261,2015-01-15,Fuel (diesel) - Retail,L,non-food,80.97,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4262,2015-02-15,Fuel (diesel) - Retail,L,non-food,86.59,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4263,2015-03-15,Fuel (diesel) - Retail,L,non-food,80.97,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4264,2015-04-15,Fuel (diesel) - Retail,L,non-food,83.97,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4265,2015-05-15,Fuel (diesel) - Retail,L,non-food,83.97,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4266,2015-06-15,Fuel (diesel) - Retail,L,non-food,87.47,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4267,2015-07-15,Fuel (diesel) - Retail,L,non-food,87.47,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4268,2015-08-15,Fuel (diesel) - Retail,L,non-food,85.41,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4269,2015-09-15,Fuel (diesel) - Retail,L,non-food,82.4,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4270,2015-10-15,Fuel (diesel) - Retail,L,non-food,82.4,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4271,2015-11-15,Fuel (diesel) - Retail,L,non-food,84.15,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4272,2015-12-15,Fuel (diesel) - Retail,L,non-food,84.15,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4273,2016-01-15,Fuel (diesel) - Retail,L,non-food,81.15,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4274,2016-02-15,Fuel (diesel) - Retail,L,non-food,76.15,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4275,2016-03-15,Fuel (diesel) - Retail,L,non-food,71.48,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4276,2016-04-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4277,2016-05-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4278,2016-06-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4279,2016-07-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4280,2016-08-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4281,2016-09-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4282,2016-10-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4283,2016-11-15,Fuel (diesel) - Retail,L,non-food,72.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4284,2016-12-15,Fuel (diesel) - Retail,L,non-food,75.58,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4285,2017-01-15,Fuel (diesel) - Retail,L,non-food,76.58,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4286,2017-02-15,Fuel (diesel) - Retail,L,non-food,80.34,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4287,2017-03-15,Fuel (diesel) - Retail,L,non-food,82.36,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4288,2017-04-15,Fuel (diesel) - Retail,L,non-food,83.36,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4289,2017-05-15,Fuel (diesel) - Retail,L,non-food,83.36,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4290,2017-06-15,Fuel (diesel) - Retail,L,non-food,81.76,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4291,2017-07-15,Fuel (diesel) - Retail,L,non-food,80.26,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4292,2017-08-15,Fuel (diesel) - Retail,L,non-food,78.26,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4293,2017-09-15,Fuel (diesel) - Retail,L,non-food,77.76,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4294,2017-10-15,Fuel (diesel) - Retail,L,non-food,79.76,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4295,2017-11-15,Fuel (diesel) - Retail,L,non-food,84.94,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4296,2017-12-15,Fuel (diesel) - Retail,L,non-food,86.3,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4297,2018-01-15,Fuel (diesel) - Retail,L,non-food,90.26,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4298,2018-02-15,Fuel (diesel) - Retail,L,non-food,96.18,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4299,2018-03-15,Fuel (diesel) - Retail,L,non-food,98.8,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4300,2018-04-15,Fuel (diesel) - Retail,L,non-food,96.8,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4301,2018-05-15,Fuel (diesel) - Retail,L,non-food,99.11,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4302,2018-06-15,Fuel (diesel) - Retail,L,non-food,104.02,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4303,2018-07-15,Fuel (diesel) - Retail,L,non-food,114.88,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4304,2018-08-15,Fuel (diesel) - Retail,L,non-food,113.29,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4305,2018-09-15,Fuel (diesel) - Retail,L,non-food,106.92,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4306,2018-10-15,Fuel (diesel) - Retail,L,non-food,106.92,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4307,2018-11-15,Fuel (diesel) - Retail,L,non-food,113.29,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4308,2018-12-15,Fuel (diesel) - Retail,L,non-food,110.94,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4309,2019-01-15,Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4310,2019-02-15,Fuel (diesel) - Retail,L,non-food,106.68,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4311,2019-03-15,Fuel (diesel) - Retail,L,non-food,111.43,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4312,2019-04-15,Fuel (diesel) - Retail,L,non-food,117.43,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4313,2019-05-15,Fuel (diesel) - Retail,L,non-food,122.32,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4314,2019-06-15,Fuel (diesel) - Retail,L,non-food,126.82,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4315,2019-07-15,Fuel (diesel) - Retail,L,non-food,127.17,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4316,2019-08-15,Fuel (diesel) - Retail,L,non-food,132.82,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
4317,2019-09-15,Fuel (diesel) - Retail,L,non-food,127.49,PKR,Pakistan,Punjab,2276,Lahore,291,284,15,15,8,291_284_15_15,""
